year,site,latitude,longitude,month,airT,precip,snowDepth,SWE,streamFlow
2007,Silver Creek Divide,33.37106,-108.70618,5,40,0.6,0,0,32.70
2007,Grizzly Peak,39.64631,-105.86973,1,19,1.8,30,7.4,2.27
2007,Grizzly Peak,39.64631,-105.86973,2,15,0.6,41,10.5,1.91
2007,Grizzly Peak,39.64631,-105.86973,3,24,1.5,61,14.7,1.81
2007,Grizzly Peak,39.64631,-105.86973,4,34,1.8,62,20.2,1.85
2007,Grizzly Peak,39.64631,-105.86973,5,39,0.8,28,10.7,3.22
2007,Schofield Pass,39.01522,-107.04877,1,14,3.2,53,12.6,63.70
2007,Schofield Pass,39.01522,-107.04877,2,-10,8.2,62,15.8,59.20
2007,Schofield Pass,39.01522,-107.04877,3,-1,4.4,97,24,149.20
2007,Schofield Pass,39.01522,-107.04877,4,26,3,72,28.4,271.00
2007,Schofield Pass,39.01522,-107.04877,5,36,2.1,49,21.3,887.40
2007,Sandstone,41.11172,-107.1706,1,17,2,23,4,37.10
2007,Sandstone,41.11172,-107.1706,2,25,4.2,38,5.6,39.40
2007,Sandstone,41.11172,-107.1706,3,34,1.9,49,9.8,132.70
2007,Sandstone,41.11172,-107.1706,4,39,1.5,30,8.8,403.90
2007,Sandstone,41.11172,-107.1706,5,48,1.7,0,0,788.00
2007,El Diente Park,37.78617,-108.02155,1,17,1.2,22,4.3,47.90
2007,El Diente Park,37.78617,-108.02155,2,-1,4.8,35,4.8,49.50
2007,El Diente Park,37.78617,-108.02155,3,6,2,51,9.6,93.60
2007,El Diente Park,37.78617,-108.02155,4,29,4,24,8,137.20
2007,El Diente Park,37.78617,-108.02155,5,35,3.4,4,1.2,672.50
2007,Long Flat ,37.51255,-113.39661,1,24,1.8,12,1.9,75.20
2007,Long Flat ,37.51255,-113.39661,2,33,2.1,20,3.7,70.20
2007,Long Flat ,37.51255,-113.39661,3,40,0.8,21,5.5,66.50
2007,Long Flat ,37.51255,-113.39661,4,44,1.2,0,0,59.40
2007,Long Flat ,37.51255,-113.39661,5,54,0.7,0,0,14.80
2007,Middle Creek,37.61978,-107.03482,1,16,4.6,4,7.9,81.70
2007,Middle Creek,37.61978,-107.03482,2,7,2.5,56,12.1,83.50
2007,Middle Creek,37.61978,-107.03482,3,-5,3.5,59,14.3,487.00
2007,Middle Creek,37.61978,-107.03482,4,24,3.4,37,16.3,594.00
2007,Middle Creek,37.61978,-107.03482,5,32,4.7,30,16.2,1343.00
2007,Mc Clure Pass,39.07813,-107.14389,1,28,2.4,26,7.2,63.70
2007,Mc Clure Pass,39.07813,-107.14389,2,6,4.7,35,9.6,59.20
2007,Mc Clure Pass,39.07813,-107.14389,3,8,3.5,57,14.3,149.20
2007,Mc Clure Pass,39.07813,-107.14389,4,33,2.4,37,14.4,271.00
2007,Mc Clure Pass,39.07813,-107.14389,5,49,2,2,2.1,887.40
2007,Arapaho,40.35098,-106.35098,1,14,1.6,37,9.1,21.71
2007,Arapaho,40.35098,-106.35098,2,18,2.1,49,11.4,20.64
2007,Arapaho,40.35098,-106.35098,3,23,1.8,66,15.6,20.54
2007,Arapaho,40.35098,-106.35098,4,28,1.9,63,18.6,23.96
2007,Arapaho,40.35098,-106.35098,5,38,1.3,54,19.1,26.37
2007,Columbine ,40.3948,-106.60408,1,14,1.6,37,9.1,21.71
2007,Columbine ,40.3948,-106.60408,2,18,2.1,49,11.4,20.64
2007,Columbine ,40.3948,-106.60408,3,23,1.8,66,15.6,20.54
2007,Columbine ,40.3948,-106.60408,4,28,1.9,63,18.6,23.96
2007,Columbine ,40.3948,-106.60408,5,38,1.3,54,19.1,26.37
2007,Brown Duck,40.59709,-110.43316,1,15,0.9,21,4.8,32.10
2007,Brown Duck,40.59709,-110.43316,2,0,2,25,5.6,25.70
2007,Brown Duck,40.59709,-110.43316,3,-8,1.8,40,7.5,31.40
2007,Brown Duck,40.59709,-110.43316,4,20,1.7,28,8.7,60.10
2007,Brown Duck,40.59709,-110.43316,5,30,1.1,6,1.7,291.70
2007,Rabbit Ears,40.36783,-106.74038,1,23,2.5,26,8.9,131.70
2007,Rabbit Ears,40.36783,-106.74038,2,-2,7.7,45,11,106.70
2007,Rabbit Ears,40.36783,-106.74038,3,5,3.4,73,18.4,265.90
2007,Rabbit Ears,40.36783,-106.74038,4,29,3.4,53,21.4,577.90
2007,Rabbit Ears,40.36783,-106.74038,5,41,2.4,29,16.1,1540.00
2007,Steel Creek Park,40.90862,-110.50462,1,19,1.7,34,6.2,21.70
2007,Steel Creek Park,40.90862,-110.50462,2,2,2.5,40,7.9,26.30
2007,Steel Creek Park,40.90862,-110.50462,3,5,2,49,10.3,32.40
2007,Steel Creek Park,40.90862,-110.50462,4,31,1.6,45,12.3,82.50
2007,Steel Creek Park,40.90862,-110.50462,5,37,2.7,39,13.6,423.20
2007,Gutz Peak,37.49617,-113.94235,1,25,1,7,1.7,75.20
2007,Gutz Peak,37.49617,-113.94235,2,35,2,10,2.7,70.20
2007,Gutz Peak,37.49617,-113.94235,3,44,0.4,18,4,66.50
2007,Gutz Peak,37.49617,-113.94235,4,47,2.6,0,0,59.40
2007,Gutz Peak,37.49617,-113.94235,5,56,0.2,0,0,14.80
2007,Hoosier Pass ,39.36127,-106.05978,1,17,1.6,36,8.5,32.13
2007,Hoosier Pass ,39.36127,-106.05978,2,20,1.2,43,10.8,31.42
2007,Hoosier Pass ,39.36127,-106.05978,3,25,0.7,55,13.6,31.23
2007,Hoosier Pass ,39.36127,-106.05978,4,29,2.3,52,15.4,58.93
2007,Hoosier Pass ,39.36127,-106.05978,5,37,2,47,16.6,40.25
2007,Beartown,37.71409,-107.51212,1,17,3,40,9.1,24.70
2007,Beartown,37.71409,-107.51212,2,-4,3.1,50,12.1,21.90
2007,Beartown,37.71409,-107.51212,3,-7,2.8,64,15.2,52.20
2007,Beartown,37.71409,-107.51212,4,25,4.7,48,14.7,78.30
2007,Beartown,37.71409,-107.51212,5,34,4.6,34,12.1,357.20
2007,Harris Flat ,37.48997,-112.57602,1,20,0.7,6,1.5,8.14
2007,Harris Flat ,37.48997,-112.57602,2,30,0.8,6,1.8,9.62
2007,Harris Flat ,37.48997,-112.57602,3,37,0.4,4,0.8,8.81
2007,Harris Flat ,37.48997,-112.57602,4,41,1.4,0,0,6.89
2007,Harris Flat ,37.48997,-112.57602,5,49,0.1,0,0,5.01
2007,Elk River,40.84781,-106.96871,1,23,2.3,27,7,131.70
2007,Elk River,40.84781,-106.96871,2,1,6.7,39,8.5,106.70
2007,Elk River,40.84781,-106.96871,3,8,2.6,57,15.2,265.90
2007,Elk River,40.84781,-106.96871,4,32,2.4,40,14.2,577.90
2007,Elk River,40.84781,-106.96871,5,43,1.9,3,0.6,1540.00
2007,Fremont ,39.37991,-106.19681,1,15,1.3,37,7.6,3.51
2007,Fremont ,39.37991,-106.19681,2,18,1.3,48,9.4,2.21
2007,Fremont ,39.37991,-106.19681,3,23,1,64,12.8,0.71
2007,Fremont ,39.37991,-106.19681,4,28,2.9,67,15.6,1.02
2007,Fremont ,39.37991,-106.19681,5,37,0.8,63,18.7,13.39
2007,Stump Lakes,37.47621,-107.63295,1,17,2.2,34,7,81.70
2007,Stump Lakes,37.47621,-107.63295,2,0,2.5,40,9.2,83.50
2007,Stump Lakes,37.47621,-107.63295,3,0,2.8,55,11.2,487.00
2007,Stump Lakes,37.47621,-107.63295,4,27,2,57,13.8,594.00
2007,Stump Lakes,37.47621,-107.63295,5,40,4.2,42,14.3,1343.00
2007,Snider Basin,42.4949,-110.53203,1,15,1.6,23,5.1,58.20
2007,Snider Basin,42.4949,-110.53203,2,24,2.3,31,6.7,54.50
2007,Snider Basin,42.4949,-110.53203,3,32,1.7,42,9,69.80
2007,Snider Basin,42.4949,-110.53203,4,36,1.6,31,10,148.80
2007,Snider Basin,42.4949,-110.53203,5,45,0.9,14,5.2,310.30
2007,Buffalo Park ,40.22861,-106.59528,1,16,1.1,23,5.1,13.56
2007,Buffalo Park ,40.22861,-106.59528,2,23,1.7,33,6.7,19.68
2007,Buffalo Park ,40.22861,-106.59528,3,24,1.4,44,9.9,21.47
2007,Buffalo Park ,40.22861,-106.59528,4,32,1.5,32,10.1,8.10
2007,Buffalo Park ,40.22861,-106.59528,5,41,1,13,4,9.32
2007,Tower,40.53743,-106.6768,1,21,2.6,33,14,131.70
2007,Tower,40.53743,-106.6768,2,-5,10.1,73,16.6,106.70
2007,Tower,40.53743,-106.6768,3,2,4,102,26.7,265.90
2007,Tower,40.53743,-106.6768,4,25,4,91,30,577.90
2007,Tower,40.53743,-106.6768,5,43,1.9,79,30.1,1540.00
2007,Beaver Creek,39.59917,-106.51142,1,21,1.7,20,4.7,2.53
2007,Beaver Creek,39.59917,-106.51142,2,27,1.1,35,7.3,2.55
2007,Beaver Creek,39.59917,-106.51142,3,31,0.5,44,9.9,4.92
2007,Beaver Creek,39.59917,-106.51142,4,38,1.4,23,7.8,7.87
2007,Beaver Creek,39.59917,-106.51142,5,46,0.8,0,0,33.37
2007,Mancos,37.43087,-108.16954,1,30,2.9,19,3.9,81.70
2007,Mancos,37.43087,-108.16954,2,5,3,34,6.8,83.50
2007,Mancos,37.43087,-108.16954,3,9,1.5,42,9.8,487.00
2007,Mancos,37.43087,-108.16954,4,33,2.7,14,5.1,594.00
2007,Mancos,37.43087,-108.16954,5,48,4.4,1,0,1343.00
2007,Kolob,37.52664,-113.05386,1,23,2.1,26,5.5,8.14
2007,Kolob,37.52664,-113.05386,2,29,4.3,34,7.6,9.62
2007,Kolob,37.52664,-113.05386,3,36,1.2,54,11.9,8.81
2007,Kolob,37.52664,-113.05386,4,40,2.2,25,8.3,6.89
2007,Kolob,37.52664,-113.05386,5,48,1,0,0,5.01
2007,Vail ,39.61676,-106.38006,1,18,1.5,30,7.3,18.15
2007,Vail ,39.61676,-106.38006,2,21,1.8,44,9.4,19.61
2007,Vail ,39.61676,-106.38006,3,27,1.1,59,13.3,21.52
2007,Vail ,39.61676,-106.38006,4,32,2.5,55,15.9,44.42
2007,Vail ,39.61676,-106.38006,5,41,1.2,43,16.7,273.40
2007,North Lost Trail,39.07813,-107.14389,1,23,2.5,32,7.9,63.70
2007,North Lost Trail,39.07813,-107.14389,2,0,4.3,42,10.4,59.20
2007,North Lost Trail,39.07813,-107.14389,3,6,2.4,64,14,149.20
2007,North Lost Trail,39.07813,-107.14389,4,30,2.4,39,13.6,271.00
2007,North Lost Trail,39.07813,-107.14389,5,39,2.5,4,1.4,887.40
2007,Berthoud Summit ,39.80392,-105.77789,1,16,1.4,43,8.4,1.49
2007,Berthoud Summit ,39.80392,-105.77789,2,18,2.1,50,11.4,1.63
2007,Berthoud Summit ,39.80392,-105.77789,3,24,2.1,62,13.8,2.78
2007,Berthoud Summit ,39.80392,-105.77789,4,34,3.4,64,16.3,4.00
2007,Berthoud Summit ,39.80392,-105.77789,5,38,1.6,62,21.3,18.12
2007,Red Mountain Pass,37.8918,-107.71342,1,14,3.4,38,9.9,24.80
2007,Red Mountain Pass,37.8918,-107.71342,2,0,4.2,55,13.3,22.00
2007,Red Mountain Pass,37.8918,-107.71342,3,0,3.2,68,17.4,29.40
2007,Red Mountain Pass,37.8918,-107.71342,4,28,6,60,19,56.00
2007,Red Mountain Pass,37.8918,-107.71342,5,33,3.4,58,21.3,282.10
2007,Long Valley Junction,37.48756,-112.51458,1,24,0.5,12,2.7,8.14
2007,Long Valley Junction,37.48756,-112.51458,2,33,1.1,12,3.2,9.62
2007,Long Valley Junction,37.48756,-112.51458,3,41,0.9,4,0.7,8.81
2007,Long Valley Junction,37.48756,-112.51458,4,45,1.6,0,0,6.89
2007,Long Valley Junction,37.48756,-112.51458,5,54,0.1,0,0,5.01
2007,Little Grassy,37.48631,-113.84582,1,27,0.5,5,1.4,75.20
2007,Little Grassy,37.48631,-113.84582,2,38,2.2,4,1.5,70.20
2007,Little Grassy,37.48631,-113.84582,3,46,0.7,9,1.2,66.50
2007,Little Grassy,37.48631,-113.84582,4,50,1.9,0,0,59.40
2007,Little Grassy,37.48631,-113.84582,5,60,0,0,0,14.80
2007,Lost Dog,40.81588,-106.74835,1,263,3,30,8.7,131.70
2007,Lost Dog,40.81588,-106.74835,2,4,7.5,42,11.7,106.70
2007,Lost Dog,40.81588,-106.74835,3,263,2.5,70,19.2,265.90
2007,Lost Dog,40.81588,-106.74835,4,54,2.6,75,20.6,577.90
2007,Lost Dog,40.81588,-106.74835,5,50,1.7,27,13.8,1540.00
2007,Lakefork #1,40.59709,-110.43316,1,15,0.9,21,4.8,32.10
2007,Lakefork #1,40.59709,-110.43316,2,0,2,25,5.6,25.70
2007,Lakefork #1,40.59709,-110.43316,3,-8,1.8,40,7.5,31.40
2007,Lakefork #1,40.59709,-110.43316,4,20,1.7,28,8.7,60.10
2007,Lakefork #1,40.59709,-110.43316,5,30,1.1,6,1.7,291.70
2008,Elk River,40.84781,-106.96871,1,2,6.7,38,8.1,101.20
2008,Elk River,40.84781,-106.96871,2,15,6.8,51,14.8,124.70
2008,Elk River,40.84781,-106.96871,3,33,5.4,61,21.6,150.60
2008,Elk River,40.84781,-106.96871,4,6,2.8,66,27,526.60
2008,Elk River,40.84781,-106.96871,5,27,3.2,42,20.5,1796.00
2008,Wolf Creek Summit,37.47922,-106.8017,1,-7,13.4,69,20.2,79.40
2008,Wolf Creek Summit,37.47922,-106.8017,2,-7,10.2,105,33.4,76.00
2008,Wolf Creek Summit,37.47922,-106.8017,3,31,1,123,43.6,262.10
2008,Wolf Creek Summit,37.47922,-106.8017,4,23,1.8,108,44.6,847.30
2008,Wolf Creek Summit,37.47922,-106.8017,5,30,3,87,46.4,1601.00
2008,El Diente Park,37.78617,-108.02155,1,-14,8.3,34,7.4,50.10
2008,El Diente Park,37.78617,-108.02155,2,17,6.8,66,15.7,50.30
2008,El Diente Park,37.78617,-108.02155,3,22,1,68,22.5,74.90
2008,El Diente Park,37.78617,-108.02155,4,12,2.3,55,23.5,183.70
2008,El Diente Park,37.78617,-108.02155,5,29,2.4,29,13.9,610.90
2008,Nast Lake ,39.29722,-106.60694,1,20,0.9,14,1,107.20
2008,Nast Lake ,39.29722,-106.60694,2,20,2.3,18,1.9,167.40
2008,Nast Lake ,39.29722,-106.60694,3,29,1.7,26,4.2,166.50
2008,Nast Lake ,39.29722,-106.60694,4,35,3.6,15,5.1,252.60
2008,Nast Lake ,39.29722,-106.60694,5,43,2.2,2,0.3,339.20
2008,Mc Clure Pass,39.12897,-107.28806,1,1,7.7,34,8,54.70
2008,Mc Clure Pass,39.12897,-107.28806,2,17,7,54,15.7,52.10
2008,Mc Clure Pass,39.12897,-107.28806,3,35,4.1,62,22.7,70.10
2008,Mc Clure Pass,39.12897,-107.28806,4,17,2.4,61,26.8,246.70
2008,Mc Clure Pass,39.12897,-107.28806,5,31,2.3,36,19.4,824.00
2008,Willow Creek,40.34703,-106.09433,1,14,1.4,30,7.2,1.53
2008,Willow Creek,40.34703,-106.09433,2,16,1.9,46,10.7,1.55
2008,Willow Creek,40.34703,-106.09433,3,17,0.9,53,13.3,1.60
2008,Willow Creek,40.34703,-106.09433,4,25,3.5,62,16,1.49
2008,Willow Creek,40.34703,-106.09433,5,33,2.1,193,20.2,2.16
2008,Spring Creek Divide,42.52516,-110.66148,1,14,5.9,44,7.8,34.40
2008,Spring Creek Divide,42.52516,-110.66148,2,19,5.2,63,13.7,37.90
2008,Spring Creek Divide,42.52516,-110.66148,3,20,5.4,69,18.9,101.60
2008,Spring Creek Divide,42.52516,-110.66148,4,27,2,88,24.3,373.80
2008,Spring Creek Divide,42.52516,-110.66148,5,38,3.4,70,26.3,1125.00
2008,Copper Mountain,39.48954,-106.17095,1,15,2.3,30,6.9,18.05
2008,Copper Mountain,39.48954,-106.17095,2,21,1.7,50,13.5,22.40
2008,Copper Mountain,39.48954,-106.17095,3,18,1.9,52,15,25.30
2008,Copper Mountain,39.48954,-106.17095,4,26,2.3,61,18.1,25.55
2008,Copper Mountain,39.48954,-106.17095,5,33,3,43,18.6,96.92
2008,Big Sandy Opening,42.6458,-109.25965,1,9,3.6,33,4.8,39.70
2008,Big Sandy Opening,42.6458,-109.25965,2,17,2.4,48,8.4,42.20
2008,Big Sandy Opening,42.6458,-109.25965,3,19,2.9,44,10.8,42.10
2008,Big Sandy Opening,42.6458,-109.25965,4,27,1.3,57,13.7,61.40
2008,Big Sandy Opening,42.6458,-109.25965,5,39,3.7,33,12.5,354.30
2008,Harris Flat ,37.48997,-112.57602,1,20,6.4,15,4.6,11.40
2008,Harris Flat ,37.48997,-112.57602,2,26,3.4,40,11,9.67
2008,Harris Flat ,37.48997,-112.57602,3,33,0.4,41,14.4,40.10
2008,Harris Flat ,37.48997,-112.57602,4,39,0,19,8.8,8.18
2008,Harris Flat ,37.48997,-112.57602,5,45,0.5,0,0,6.65
2008,Lost Dog,40.81588,-106.74835,1,0,8.9,41,9.1,101.20
2008,Lost Dog,40.81588,-106.74835,2,15,6.3,61,18,124.70
2008,Lost Dog,40.81588,-106.74835,3,34,4.1,70,24.3,150.60
2008,Lost Dog,40.81588,-106.74835,4,7,3.2,81,28.4,526.60
2008,Lost Dog,40.81588,-106.74835,5,27,3.7,62,28.4,1796.00
2008,Long Flat ,37.51255,-113.39661,1,26,3.5,20,4.2,137.90
2008,Long Flat ,37.51255,-113.39661,2,30,3.4,35,7.7,96.80
2008,Long Flat ,37.51255,-113.39661,3,35,1.3,35,11.1,60.10
2008,Long Flat ,37.51255,-113.39661,4,41,0.2,15,4,68.30
2008,Long Flat ,37.51255,-113.39661,5,48,1.4,0,0,56.50
2008,Beartown,37.71409,-107.51212,1,-3,8.1,47,12,33.80
2008,Beartown,37.71409,-107.51212,2,16,6.7,74,20.1,33.20
2008,Beartown,37.71409,-107.51212,3,24,1.9,81,26.8,32.70
2008,Beartown,37.71409,-107.51212,4,16,1.8,77,27.9,69.80
2008,Beartown,37.71409,-107.51212,5,23,3.5,49,27.7,274.40
2008,Dry Lake,40.53397,-106.7813,1,1,6.9,44,8.4,101.20
2008,Dry Lake,40.53397,-106.7813,2,17,6.3,65,15.3,124.70
2008,Dry Lake,40.53397,-106.7813,3,24,4,64,21.6,150.60
2008,Dry Lake,40.53397,-106.7813,4,5,3.8,69,25.6,526.60
2008,Dry Lake,40.53397,-106.7813,5,29,4.2,41,21.3,1796.00
2008,Vail ,39.61676,-106.38006,1,17,3.5,40,8.5,14.03
2008,Vail ,39.61676,-106.38006,2,17,3.1,55,15,12.30
2008,Vail ,39.61676,-106.38006,3,19,3.4,64,19.7,13.43
2008,Vail ,39.61676,-106.38006,4,27,3.6,80,25.6,22.10
2008,Vail ,39.61676,-106.38006,5,34,4.8,62,26,132.83
2008,Tower,40.53743,-106.6768,1,-5,11.6,70,14.9,101.20
2008,Tower,40.53743,-106.6768,2,10,10.9,105,26.5,124.70
2008,Tower,40.53743,-106.6768,3,18,6,138,37.3,150.60
2008,Tower,40.53743,-106.6768,4,15,5.5,152,43.3,526.60
2008,Tower,40.53743,-106.6768,5,22,4.9,121,48.8,1796.00
2008,Middle Creek,37.61978,-107.03482,1,-17,6.5,48,12.2,79.40
2008,Middle Creek,37.61978,-107.03482,2,20,5.2,64,18.7,76.00
2008,Middle Creek,37.61978,-107.03482,3,31,2.3,71,23.9,262.10
2008,Middle Creek,37.61978,-107.03482,4,17,1.2,76,26.2,847.30
2008,Middle Creek,37.61978,-107.03482,5,29,2.2,50,22,1601.00
2008,Midway Valley,37.56933,-112.83849,1,20,11.5,36,8.3,11.40
2008,Midway Valley,37.56933,-112.83849,2,25,5.8,74,19.8,9.67
2008,Midway Valley,37.56933,-112.83849,3,29,1,83,25.6,40.10
2008,Midway Valley,37.56933,-112.83849,4,34,0.2,73,25.9,8.18
2008,Midway Valley,37.56933,-112.83849,5,39,2.9,45,20.3,6.65
2008,Lizard Head Pass,37.79926,-107.92426,1,-5,7,34,8.9,50.10
2008,Lizard Head Pass,37.79926,-107.92426,2,16,5.1,67,15.9,50.30
2008,Lizard Head Pass,37.79926,-107.92426,3,24,1.1,71,21,74.90
2008,Lizard Head Pass,37.79926,-107.92426,4,11,2,59,22.1,183.70
2008,Lizard Head Pass,37.79926,-107.92426,5,27,2.3,36,16.9,610.90
2008,Schofield Pass,39.01522,-107.04877,1,-14,16.1,54,13.5,54.70
2008,Schofield Pass,39.01522,-107.04877,2,14,10.8,79,29.6,52.10
2008,Schofield Pass,39.01522,-107.04877,3,26,8.4,116,40.4,70.10
2008,Schofield Pass,39.01522,-107.04877,4,7,8.1,132,48.8,246.70
2008,Schofield Pass,39.01522,-107.04877,5,26,4.4,98,52,824.00
2008,Webster Flat,37.575,-112.90155,1,22,8,26,6.2,11.40
2008,Webster Flat,37.575,-112.90155,2,28,5.7,51,14.2,9.67
2008,Webster Flat,37.575,-112.90155,3,32,1.4,51,19.9,40.10
2008,Webster Flat,37.575,-112.90155,4,37,0.2,35,16.2,8.18
2008,Webster Flat,37.575,-112.90155,5,43,2.3,0,0,6.65
2008,Lake Irene ,40.41432,-105.8198,1,8,3.1,52,11.8,11.18
2008,Lake Irene ,40.41432,-105.8198,2,19,1.3,72,18.9,9.49
2008,Lake Irene ,40.41432,-105.8198,3,23,2.5,73,21.9,8.23
2008,Lake Irene ,40.41432,-105.8198,4,30,1.2,78,27,10.31
2008,Lake Irene ,40.41432,-105.8198,5,41,1.1,67,25,86.21
2008,Fremont ,39.37991,-106.19681,1,14,2.3,40,8,3.74
2008,Fremont ,39.37991,-106.19681,2,13,2.8,52,12.1,3.78
2008,Fremont ,39.37991,-106.19681,3,15,2,68,17,1.97
2008,Fremont ,39.37991,-106.19681,4,24,2.7,73,20.2,0.93
2008,Fremont ,39.37991,-106.19681,5,30,2.3,70,23.7,4.03
2008,Lynx Pass ,40.07806,-106.67028,1,14,1.8,31,6.7,459.73
2008,Lynx Pass ,40.07806,-106.67028,2,22,1.2,47,11.1,530.20
2008,Lynx Pass ,40.07806,-106.67028,3,27,1.2,50,13.8,678.80
2008,Lynx Pass ,40.07806,-106.67028,4,34,0.2,45,16.5,1289.33
2008,Lynx Pass ,40.07806,-106.67028,5,47,0,16,8.3,2065.33
2008,Mancos,37.43087,-108.16954,1,7,8.7,35,10.2,79.40
2008,Mancos,37.43087,-108.16954,2,20,5.8,66,18.9,76.00
2008,Mancos,37.43087,-108.16954,3,37,0.6,67,24.7,262.10
2008,Mancos,37.43087,-108.16954,4,27,1.3,51,22.3,847.30
2008,Mancos,37.43087,-108.16954,5,31,1.6,11,6,1601.00
2008,Lookout Mountain,33.36027,-107.83122,1,32,1.7,4,1.4,430.50
2008,Lookout Mountain,33.36027,-107.83122,2,38,0.4,4,1.7,201.30
2008,Lookout Mountain,33.36027,-107.83122,3,41,0.5,0,0.2,164.00
2008,Lookout Mountain,33.36027,-107.83122,4,47,0.3,0,0,68.80
2008,Lookout Mountain,33.36027,-107.83122,5,54,0.6,0,0,39.90
2008,New Fork Lake,43.11265,-109.94947,1,13,2.5,19,3.2,34.40
2008,New Fork Lake,43.11265,-109.94947,2,21,2.3,28,5.7,37.90
2008,New Fork Lake,43.11265,-109.94947,3,23,1.8,31,8,101.60
2008,New Fork Lake,43.11265,-109.94947,4,30,0.9,41,9.8,373.80
2008,New Fork Lake,43.11265,-109.94947,5,40,2.9,19,7.8,1125.00
2008,Sandstone,41.11172,-107.1706,1,17,5.5,41,6.3,26.30
2008,Sandstone,41.11172,-107.1706,2,23,3.9,46,11.8,26.40
2008,Sandstone,41.11172,-107.1706,3,26,3.3,53,15,30.70
2008,Sandstone,41.11172,-107.1706,4,34,2.3,64,18.3,166.60
2008,Sandstone,41.11172,-107.1706,5,43,2.4,44,15.5,1503.00
2008,Baker butte,34.4566,-111.40643,1,32,12.4,8,1.4,0.00
2008,Baker butte,34.4566,-111.40643,2,38,5.7,25,6.4,0.00
2008,Baker butte,34.4566,-111.40643,3,43,0,25,9.5,0.00
2008,Baker butte,34.4566,-111.40643,4,48,0,0,0,0.00
2008,Baker butte,34.4566,-111.40643,5,52,0.8,0,0,0.00
2008,Rabbit Ears,40.36783,-106.74038,1,0,7.4,48,9.7,101.20
2008,Rabbit Ears,40.36783,-106.74038,2,15,7.9,56,17.1,124.70
2008,Rabbit Ears,40.36783,-106.74038,3,24,7,74,25,150.60
2008,Rabbit Ears,40.36783,-106.74038,4,2,7.4,86,32,526.60
2008,Rabbit Ears,40.36783,-106.74038,5,26,5.3,61,34.3,1796.00
2008,Steel Creek Park,40.90862,-110.50462,1,-5,4.4,30,4.3,25.40
2008,Steel Creek Park,40.90862,-110.50462,2,19,3.6,44,8.7,24.10
2008,Steel Creek Park,40.90862,-110.50462,3,31,3.5,51,12.3,23.20
2008,Steel Creek Park,40.90862,-110.50462,4,-2,3.5,61,15.8,35.50
2008,Steel Creek Park,40.90862,-110.50462,5,14,3.1,59,19.3,385.40
2008,Kolob,37.52664,-113.05386,1,22,10.5,32,8.9,11.40
2008,Kolob,37.52664,-113.05386,2,27,5.8,68,19.4,9.67
2008,Kolob,37.52664,-113.05386,3,30,1.2,76,25.2,40.10
2008,Kolob,37.52664,-113.05386,4,35,0.2,64,25.5,8.18
2008,Kolob,37.52664,-113.05386,5,41,1.2,33,15.6,6.65
2008,Phantom Valley ,40.39937,-105.84757,1,14,3.3,40,8.5,11.59
2008,Phantom Valley ,40.39937,-105.84757,2,14,4,58,14.9,10.61
2008,Phantom Valley ,40.39937,-105.84757,3,17,1.7,69,20.2,8.64
2008,Phantom Valley ,40.39937,-105.84757,4,24,3.2,83,24.4,8.08
2008,Phantom Valley ,40.39937,-105.84757,5,31,3.4,63,25.4,32.60
2008,Red Mountain Pass,37.8918,-107.71342,1,-7,8.5,48,13.1,22.40
2008,Red Mountain Pass,37.8918,-107.71342,2,14,7.1,77,20.8,23.40
2008,Red Mountain Pass,37.8918,-107.71342,3,20,2.8,88,27.9,25.70
2008,Red Mountain Pass,37.8918,-107.71342,4,12,3.7,89,30.5,55.60
2008,Red Mountain Pass,37.8918,-107.71342,5,24,3.7,73,30.9,220.80
2008,Gardner Peak,37.40083,-113.45988,1,26,5.4,21,4.7,137.90
2008,Gardner Peak,37.40083,-113.45988,2,30,3.4,38,10.1,96.80
2008,Gardner Peak,37.40083,-113.45988,3,34,1,45,13.5,60.10
2008,Gardner Peak,37.40083,-113.45988,4,40,0.2,40,13.8,68.30
2008,Gardner Peak,37.40083,-113.45988,5,46,1.7,0,0,56.50
2008,Upper San Juan,37.48576,-106.83535,1,-15,13.1,68,21.4,79.40
2008,Upper San Juan,37.48576,-106.83535,2,3,10.9,106,34.5,76.00
2008,Upper San Juan,37.48576,-106.83535,3,16,0.8,126,45.4,262.10
2008,Upper San Juan,37.48576,-106.83535,4,15,1.8,99,46.2,847.30
2008,Upper San Juan,37.48576,-106.83535,5,35,2.7,76,41.3,1601.00
2008,Columbine ,40.3948,-106.60408,1,13,2.4,47,10.1,20.45
2008,Columbine ,40.3948,-106.60408,2,13,3.5,60,15.1,23.51
2008,Columbine ,40.3948,-106.60408,3,15,1.8,69,20.1,20.43
2008,Columbine ,40.3948,-106.60408,4,23,4.1,78,23.5,22.23
2008,Columbine ,40.3948,-106.60408,5,30,2.7,67,26.9,66.21
2008,North Lost Trail,39.07813,-107.14389,1,14,9.5,40,8.2,54.70
2008,North Lost Trail,39.07813,-107.14389,2,18,6.6,63,17.7,52.10
2008,North Lost Trail,39.07813,-107.14389,3,29,4.5,69,24.3,70.10
2008,North Lost Trail,39.07813,-107.14389,4,14,2.6,75,28.8,246.70
2008,North Lost Trail,39.07813,-107.14389,5,38,3.6,53,19.7,824.00
2008,Triple Peak,42.76393,-110.5914,1,15,5.8,40,8.4,34.40
2008,Triple Peak,42.76393,-110.5914,2,22,5.8,63,14.1,37.90
